Survived,Pclass,Name,Sex,SibSp,Parch,Ticket,Embarked,Fare,Age
1,0,"Burns, Miss. Elizabeth Margaret",0,0,0,79,1,13.0,41.0
1,2,"Dahl, Mr. Karl Edwart",1,0,0,499,3,13.0,45.0
0,0,"Blackwell, Mr. Stephen Weart",1,0,0,37,3,13.0,45.0
1,1,"Navratil, Master. Edmond Roger",1,1,1,110,3,16.1,2.0
1,0,"Fortune, Miss. Alice Elizabeth",0,3,2,93,3,15.9,24.0
0,1,"Collander, Mr. Erik Gustaf",1,0,0,156,3,8.6625,28.0
0,1,"Sedgwick, Mr. Charles Frederick Waddington",1,0,0,146,3,9.225,25.0
0,1,"Fox, Mr. Stanley Hubert",1,0,0,109,3,35.0,36.0
1,1,"Brown, Miss. Amelia ""Mildred""",0,0,0,154,3,7.2292,24.0
1,1,"Smith, Miss. Marion Elsie",0,0,0,253,3,17.8,40.0
1,2,"Davison, Mrs. Thomas Henry (Mary E Finck)",0,1,0,474,3,7.225,0.0
1,2,"Coutts, Master. William Loch ""William""",1,1,1,551,3,9.5,3.0
0,2,"Dimic, Mr. Jovan",1,0,0,258,3,55.0,42.0
0,2,"Odahl, Mr. Nils Martin",1,0,0,493,3,13.0,23.0
0,0,"Williams-Lambert, Mr. Fletcher Fellows",1,0,0,28,3,7.8792,0.0
0,2,"Elias, Mr. Tannous",1,1,1,210,1,7.8792,15.0
0,2,"Arnold-Franchi, Mr. Josef",1,1,0,370,3,27.9,25.0
0,2,"Yousif, Mr. Wazli",1,0,0,179,1,27.7208,0.0
0,2,"Vanden Steen, Mr. Leo Peter",1,0,0,309,3,14.4542,28.0
1,0,"Bowerman, Miss. Elsie Edith",0,0,1,26,3,7.05,22.0
0,1,"Funk, Miss. Annie Clemmer",0,0,0,128,3,15.5,38.0
1,2,"McGovern, Miss. Mary",0,0,0,275,2,7.25,0.0
1,2,"Mockler, Miss. Helen Mary ""Ellie""",0,0,0,281,2,75.25,0.0
0,2,"Skoog, Mr. Wilhelm",1,1,4,332,3,7.2292,40.0
0,1,"del Carlo, Mr. Sebastiano",1,1,0,621,1,7.75,29.0
0,2,"Barbara, Mrs. (Catherine David)",0,0,1,207,1,69.3,45.0
0,2,"Asim, Mr. Adola",1,0,0,629,3,55.4417,35.0
0,2,"O'Brien, Mr. Thomas",1,1,0,451,2,6.4958,0.0
0,2,"Adahl, Mr. Mauritz Nils Martin",1,0,0,533,3,8.05,30.0
1,0,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",0,1,0,4,1,135.6333,60.0
1,2,"Moussa, Mrs. (Mantoura Boulos)",0,0,0,172,1,21.075,0.0
1,2,"Jermyn, Miss. Annie",0,0,0,76,2,82.1708,0.0
1,0,"Aubart, Mme. Leontine Pauline",0,0,0,569,1,7.25,24.0
1,0,"Harder, Mr. George Achilles",1,1,0,56,1,4.0125,25.0
0,2,"Wiklund, Mr. Jakob Alfred",1,1,0,240,3,7.775,18.0
0,2,"Beavan, Mr. William Thomas",1,0,0,269,3,15.7417,19.0
0,0,"Ringhini, Mr. Sante",1,0,0,601,1,7.925,22.0
0,2,"Palsson, Miss. Stina Viola",0,3,1,387,3,52.0,3.0
1,0,"Meyer, Mrs. Edgar Joseph (Leila Saks)",0,1,0,588,1,7.8958,0.0
1,2,"Landergren, Miss. Aurora Adelia",0,0,0,534,3,73.5,22.0
0,0,"Widener, Mr. Harry Elkins",1,0,2,25,1,46.9,27.0
0,2,"Betros, Mr. Tannous",1,0,0,180,1,13.0,20.0
0,2,"Gustafsson, Mr. Karl Gideon",1,0,0,319,3,7.7292,19.0
1,0,"Bidois, Miss. Rosalie",0,0,0,598,1,12.0,42.0
1,2,"Nakid, Miss. Maria (""Mary"")",0,0,2,184,1,120.0,1.0
0,2,"Tikkanen, Mr. Juho",1,0,0,652,3,7.7958,32.0
1,0,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",0,1,0,41,3,7.925,35.0
0,2,"Plotcharsky, Mr. Vasil",1,0,0,364,3,113.275,0.0
0,1,"Davies, Mr. Charles Henry",1,0,0,609,3,16.7,18.0
0,2,"Goodwin, Master. Sidney Leonard",1,5,2,554,3,7.7958,1.0
1,1,"Buss, Miss. Kate",0,0,0,216,3,7.8542,36.0
0,2,"Sadlier, Mr. Matthew",1,0,0,439,2,26.0,0.0
1,1,"Lehmann, Miss. Bertha",0,0,0,613,1,10.5,17.0
1,0,"Carter, Mr. William Ernest",1,1,2,31,3,12.65,36.0
1,2,"Jansson, Mr. Carl Olof",1,0,0,393,3,7.925,21.0
0,2,"Gustafsson, Mr. Johan Birger",1,2,0,242,3,8.05,28.0
1,0,"Newell, Miss. Marjorie",0,1,0,408,1,9.825,23.0
1,2,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",0,0,2,604,3,15.85,24.0
0,2,"Johansson, Mr. Erik",1,0,0,402,3,8.6625,22.0
0,2,"Olsson, Miss. Elina",0,0,0,406,3,21.0,31.0
0,1,"McKane, Mr. Peter David",1,0,0,222,3,7.75,46.0
0,1,"Pain, Dr. Alfred",1,0,0,143,3,18.75,23.0
1,1,"Trout, Mrs. William H (Jessie L)",0,0,0,137,3,7.775,28.0
1,2,"Niskanen, Mr. Juha",1,0,0,650,3,25.4667,39.0
0,2,"Adams, Mr. John",1,0,0,288,3,7.8958,26.0
0,2,"Jussila, Miss. Mari Aina",0,1,0,483,3,6.8583,21.0
0,2,"Hakkarainen, Mr. Pekka Pietari",1,1,0,655,3,90.0,28.0
0,2,"Oreskovic, Miss. Marija",0,0,0,263,3,0.0,20.0
0,1,"Gale, Mr. Shadrach",1,1,0,226,3,7.925,34.0
0,2,"Widegren, Mr. Carl/Charles Peter",1,0,0,316,3,8.05,51.0
1,1,"Richards, Master. William Rowe",1,1,1,233,3,32.5,3.0
0,2,"Birkeland, Mr. Hans Martin Monsen",1,0,0,251,3,13.0,21.0
0,2,"Lefebre, Miss. Ida",0,3,1,479,3,13.0,0.0
0,2,"Sdycoff, Mr. Todor",1,0,0,360,3,24.15,0.0
0,2,"Hart, Mr. Henry",1,0,0,478,2,7.8958,0.0
1,0,"Minahan, Miss. Daisy E",0,1,0,90,2,7.7333,33.0
0,1,"Cunningham, Mr. Alfred Fleming",1,0,0,132,3,7.875,0.0
1,2,"Sundman, Mr. Johan Julian",1,0,0,642,3,14.4,44.0
0,2,"Meek, Mrs. Thomas (Annie Louise Rowley)",0,0,0,291,3,20.2125,0.0
1,1,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",0,1,1,220,3,7.25,34.0
1,1,"Silven, Miss. Lyyli Karoliina",0,0,2,165,3,26.0,18.0
0,1,"Matthews, Mr. William John",1,0,0,221,3,26.0,30.0
0,2,"Van Impe, Miss. Catharina",0,0,2,302,3,7.75,10.0
0,2,"Gheorgheff, Mr. Stanio",1,0,0,385,1,8.05,0.0
0,2,"Charters, Mr. David",1,0,0,523,2,26.55,21.0
0,2,"Zimmerman, Mr. Leo",1,0,0,255,3,16.1,29.0
0,2,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",0,1,1,326,3,26.0,28.0
0,2,"Rosblom, Mr. Viktor Richard",1,1,1,450,3,7.125,18.0
0,2,"Wiseman, Mr. Phillippe",1,0,0,510,3,55.9,0.0
1,1,"Clarke, Mrs. Charles V (Ada Maria Winfield)",0,1,0,98,3,120.0,28.0
1,1,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",0,0,0,167,3,34.375,19.0
0,2,"Flynn, Mr. James",1,0,0,429,2,18.75,0.0
1,2,"Pickard, Mr. Berk (Berk Trembisky)",1,0,0,632,3,10.5,32.0
1,0,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",1,0,0,3,3,26.25,28.0
1,2,"Thorneycroft, Mrs. Percival (Florence Kate White)",0,1,0,467,3,9.5,0.0
1,1,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",0,1,0,615,3,7.775,42.0
0,2,"Kallio, Mr. Nikolai Erland",1,0,0,644,3,13.0,17.0
0,0,"Silvey, Mr. William Baird",1,1,0,70,3,8.1125,50.0
1,0,"Carter, Miss. Lucile Polk",0,1,2,31,3,81.8583,14.0
0,2,"Ford, Miss. Doolina Margaret ""Daisy""",0,2,2,663,3,19.5,21.0
1,1,"Richards, Mrs. Sidney (Emily Hocking)",0,2,3,233,3,26.55,24.0
0,0,"Fortune, Mr. Mark",1,1,4,93,3,19.2583,64.0
0,1,"Kvillner, Mr. Johan Henrik Johannesson",1,0,0,536,3,30.5,31.0
1,1,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",0,1,1,559,3,27.75,45.0
0,2,"Hampe, Mr. Leon",1,0,0,300,3,19.9667,20.0
0,2,"Petterson, Mr. Johan Emil",1,1,0,323,3,27.75,25.0
1,1,"Reynaldo, Ms. Encarnacion",0,0,0,113,3,89.1042,28.0
1,2,"Johannesen-Bratthammer, Mr. Bernt",1,0,0,490,3,8.05,0.0
1,0,"Dodge, Master. Washington",1,0,2,285,3,7.8958,4.0
1,1,"Mellinger, Miss. Madeleine Violet",0,0,1,159,3,26.55,13.0
1,0,"Seward, Mr. Frederic Kimber",1,0,0,43,3,51.8625,34.0
1,2,"Baclini, Miss. Marie Catherine",0,2,1,191,1,10.5,5.0
1,0,"Peuchen, Major. Arthur Godfrey",1,0,0,38,3,7.75,52.0
0,1,"West, Mr. Edwy Arthur",1,1,2,550,3,26.55,36.0
0,2,"Hagland, Mr. Ingvald Olai Olsen",1,1,0,488,3,8.05,0.0
0,0,"Foreman, Mr. Benjamin Laventall",1,0,0,20,1,38.5,30.0
1,0,"Goldenberg, Mr. Samuel L",1,1,0,82,1,13.0,49.0
0,2,"Peduzzi, Mr. Joseph",1,0,0,517,3,8.05,0.0
1,2,"Jalsevac, Mr. Ivan",1,0,0,372,1,7.05,29.0
0,0,"Millet, Mr. Francis Davis",1,0,0,71,3,0.0,65.0
1,0,"Kenyon, Mrs. Frederick R (Marion)",0,1,0,84,3,26.55,0.0
1,1,"Toomey, Miss. Ellen",0,0,0,560,3,7.725,50.0
0,2,"O'Connor, Mr. Maurice",1,0,0,459,2,19.2583,0.0
1,0,"Anderson, Mr. Harry",1,0,0,94,3,7.25,48.0
0,2,"Morley, Mr. William",1,0,0,421,3,8.6625,34.0
0,0,"Gee, Mr. Arthur H",1,0,0,6,3,27.75,47.0
0,1,"Milling, Mr. Jacob Christian",1,0,0,118,3,13.7917,48.0
0,2,"Maisner, Mr. Simon",1,0,0,528,3,9.8375,0.0
0,2,"Goncalves, Mr. Manuel Estanslas",1,0,0,627,3,52.0,38.0
0,1,"Campbell, Mr. William",1,0,0,132,3,21.0,0.0
0,0,"Smart, Mr. John Montgomery",1,0,0,42,3,7.0458,56.0
0,2,"Scanlan, Mr. James",1,0,0,413,2,7.5208,0.0
1,2,"Baclini, Miss. Helene Barbara",0,2,1,191,1,12.2875,0.75
0,2,"Keefe, Mr. Arthur",1,0,0,268,3,46.9,0.0
0,2,"Cacic, Mr. Luka",1,0,0,259,3,0.0,38.0
1,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",0,1,2,550,3,8.05,33.0
1,1,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",0,0,0,616,1,9.5875,23.0
0,2,"Strandberg, Miss. Ida Sofia",0,0,0,498,3,91.0792,22.0
0,0,"Clifford, Mr. George Quincy",1,0,0,2,3,25.4667,0.0
0,1,"Renouf, Mr. Peter Henry",1,1,0,248,3,90.0,34.0
0,2,"Braund, Mr. Lewis Richard",1,1,0,310,3,29.7,29.0
0,2,"Karlsson, Mr. Nils August",1,0,0,403,3,8.05,22.0
1,2,"Hirvonen, Miss. Hildur E",0,0,1,247,3,15.9,2.0
0,2,"Goodwin, Master. Harold Victor",1,5,2,554,3,19.9667,9.0
0,1,"Frost, Mr. Anthony Wood ""Archie""",1,0,0,133,3,7.25,0.0
0,2,"Rouse, Mr. Richard Henry",1,0,0,520,3,30.5,50.0
1,2,"Turkula, Mrs. (Hedwig)",0,0,0,480,3,49.5042,63.0
1,0,"Bishop, Mr. Dickinson H",1,1,0,62,1,8.05,25.0
0,2,"Lefebre, Miss. Jeannie",0,3,1,479,3,14.4583,0.0
1,0,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",0,1,0,91,3,78.2667,35.0
0,0,"Kent, Mr. Edward Austin",1,0,0,59,1,15.1,58.0
0,2,"Somerton, Mr. Francis William",1,0,0,506,3,151.55,30.0
1,2,"Coutts, Master. Eden Leslie ""Neville""",1,1,1,551,3,7.7958,9.0
0,2,"Hagland, Mr. Konrad Mathias Reiersen",1,1,0,489,3,8.6625,0.0
0,2,"Windelov, Mr. Einar",1,0,0,637,3,7.75,21.0
0,0,"Molson, Mr. Harry Markland",1,0,0,39,3,7.6292,55.0
0,0,"Artagaveytia, Mr. Ramon",1,0,0,591,1,9.5875,71.0
0,2,"Stanley, Mr. Edward Roland",1,0,0,507,3,86.5,21.0
0,2,"Yousseff, Mr. Gerious",1,0,0,173,1,108.9,0.0
1,0,"Eustis, Miss. Elizabeth Mussey",0,1,0,446,1,26.0,54.0
0,2,"Shellard, Mr. Frederick William",1,0,0,553,3,26.55,0.0
0,0,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",0,1,2,35,3,22.525,25.0
0,2,"Svensson, Mr. Olof",1,0,0,394,3,56.4958,24.0
0,2,"Calic, Mr. Petar",1,0,0,257,3,7.75,17.0
0,2,"Canavan, Miss. Mary",0,0,0,425,2,8.05,21.0
0,2,"O'Sullivan, Miss. Bridget Mary",0,0,0,272,2,26.2875,0.0
0,2,"Laitinen, Miss. Kristina Sofia",0,0,0,481,3,59.4,37.0
1,0,"Maioni, Miss. Roberta",0,0,0,0,3,7.4958,16.0
0,0,"Penasco y Castellana, Mr. Victor de Satode",1,1,0,599,1,34.0208,18.0
1,1,"Quick, Mrs. Frederick Charles (Jane Richards)",0,0,2,177,3,10.5,33.0
1,0,"Bradley, Mr. George (""George Arthur Brayton"")",1,0,0,9,3,24.15,0.0
0,2,"Olsen, Mr. Henry Margido",1,0,0,531,3,26.0,28.0
1,2,"Lang, Mr. Fang",1,0,0,78,3,7.8958,26.0
1,2,"Daly, Mr. Eugene Patrick",1,0,0,470,2,93.5,29.0
0,2,"Webber, Mr. James",1,0,0,636,3,7.8958,0.0
1,0,"McGough, Mr. James Robert",1,0,0,565,3,7.225,36.0
1,0,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",0,1,0,587,1,57.9792,54.0
0,2,"Coleff, Mr. Satio",1,0,0,351,3,7.2292,24.0
0,0,"Walker, Mr. William Anderson",1,0,0,448,3,7.75,47.0
1,1,"Lemore, Mrs. (Amelia Milley)",0,0,0,549,3,10.5,34.0
0,2,"Ryan, Mr. Patrick",1,0,0,460,2,7.925,0.0
1,1,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",0,1,0,107,3,11.5,36.0
0,2,"Pavlovic, Mr. Stefo",1,0,0,374,3,26.0,32.0
1,0,"Perreault, Miss. Anne",0,0,0,65,3,7.2292,30.0
0,2,"Vovk, Mr. Janko",1,0,0,383,3,7.2292,22.0
0,2,"Lahoud, Mr. Sarkis",1,0,0,170,1,22.3583,0.0
1,0,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",0,0,1,7,1,8.6625,44.0
0,2,"Kassem, Mr. Fared",1,0,0,213,1,26.25,0.0
0,2,"Farrell, Mr. James",1,0,0,438,2,26.55,40.5
1,1,"Ridsdale, Miss. Lucy",0,0,0,660,3,106.425,50.0
0,0,"Farthing, Mr. John",1,0,0,571,3,14.5,0.0
0,2,"Salonen, Mr. Johan Werner",1,0,0,246,3,49.5,39.0
0,1,"Hocking, Mr. Richard George",1,2,1,231,3,71.0,23.0
1,1,"Quick, Miss. Phyllis May",0,1,1,177,3,31.275,2.0
0,2,"Toufik, Mr. Nakli",1,0,0,178,1,31.275,0.0
0,2,"Elias, Mr. Joseph Jr",1,1,1,206,1,26.0,17.0
1,2,"Peter, Mrs. Catherine (Catherine Rizk)",0,0,2,192,1,106.425,0.0
0,2,"Cacic, Miss. Marija",0,0,0,256,3,26.0,30.0
1,1,"Hart, Miss. Eva Miriam",0,0,2,559,3,26.0,7.0
0,0,"Butt, Major. Archibald Willingham",1,0,0,19,3,13.8625,45.0
1,0,"LeRoy, Miss. Bertha",0,0,0,602,1,20.525,30.0
0,2,"Risien, Mr. Samuel Beard",1,0,0,418,3,36.75,0.0
1,0,"Frolicher, Miss. Hedwig Margaritha",0,0,2,73,1,110.8833,22.0
1,0,"Crosby, Miss. Harriet R",0,0,2,667,3,26.0,36.0
0,2,"Andersson, Miss. Ingeborg Constanzia",0,4,2,328,3,7.8292,9.0
0,2,"Andersson, Miss. Sigrid Elisabeth",0,4,2,328,3,7.225,11.0
1,1,"Beane, Mr. Edward",1,1,0,229,3,7.775,32.0
0,0,"Douglas, Mr. Walter Donald",1,1,0,602,1,26.55,50.0
0,0,"Nicholson, Mr. Arthur Ernest",1,0,0,492,3,39.6,64.0
1,1,"Beane, Mrs. Edward (Ethel Clarke)",0,1,0,229,3,79.65,19.0
1,1,"Padro y Manent, Mr. Julian",1,0,0,619,1,17.4,0.0
0,2,"Goldsmith, Mr. Frank John",1,1,1,415,3,7.75,33.0
1,1,"Davies, Master. John Morgan Jr",1,1,1,547,3,7.8958,8.0
1,0,"Thayer, Mr. John Borland Jr",1,0,2,81,1,13.5,17.0
0,1,"Sharp, Mr. Percival James R",1,0,0,145,3,8.05,27.0
0,2,"O'Brien, Mr. Timothy",1,0,0,280,2,8.05,0.0
1,2,"Leeni, Mr. Fahim (""Philip Zenni"")",1,0,0,168,1,24.15,22.0
1,2,"Ohman, Miss. Velin",0,0,0,330,3,7.8958,22.0
0,0,"Wright, Mr. George",1,0,0,50,3,21.075,62.0
1,0,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",0,1,0,55,1,7.2292,48.0
0,0,"Robbins, Mr. Victor",1,0,0,598,1,7.8542,0.0
1,0,"Taussig, Mrs. Emil (Tillie Mandelbaum)",0,1,1,1,3,10.5,39.0
1,2,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",0,1,0,296,3,51.4792,36.0
0,2,"Morrow, Mr. Thomas Rowan",1,0,0,462,2,26.3875,0.0
0,2,"Sivic, Mr. Husein",1,0,0,382,3,7.75,40.0
0,1,"Norman, Mr. Robert Douglas",1,0,0,100,3,8.05,28.0
0,2,"Simmons, Mr. John",1,0,0,638,3,14.5,0.0
0,2,"Meanwell, Miss. (Marion Ogden)",0,0,0,633,3,13.0,0.0
0,2,"Davies, Mr. Alfred J",1,2,0,508,3,55.9,24.0
0,2,"Stoytcheff, Mr. Ilia",1,0,0,347,3,14.4583,19.0
0,2,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",0,0,4,387,3,7.925,29.0
0,2,"Doharr, Mr. Tannous",1,0,0,203,1,30.0,0.0
1,2,"Jonsson, Mr. Carl",1,0,0,407,3,110.8833,32.0
1,1,"Harris, Mr. George",1,0,0,612,3,26.0,62.0
1,0,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",0,2,0,58,3,40.125,53.0
1,0,"Flynn, Mr. John Irwin (""Irving"")",1,0,0,566,3,8.7125,36.0
1,2,"Kelly, Miss. Mary",0,0,0,75,2,79.65,0.0
0,2,"Rush, Mr. Alfred George John",1,0,0,509,3,15.0,16.0
0,2,"Patchett, Mr. George",1,0,0,412,3,79.2,19.0
1,1,"Garside, Miss. Ethel",0,0,0,140,3,8.05,34.0
1,0,"Silvey, Mrs. William Baird (Alice Munger)",0,1,0,70,3,8.05,39.0
0,2,"Caram, Mrs. Joseph (Maria Elias)",0,1,0,205,1,7.125,0.0
1,2,"Jussila, Mr. Eiriik",1,0,0,648,3,78.2667,32.0
1,1,"Christy, Miss. Julie Rachel",0,1,1,130,3,7.25,25.0
1,0,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",0,1,1,81,1,7.75,39.0
0,1,"Downton, Mr. William James",1,0,0,222,3,26.0,54.0
0,0,"Ross, Mr. John Hugo",1,0,0,66,1,24.15,36.0
0,2,"Paulner, Mr. Uscher",1,0,0,287,1,33.0,0.0
1,0,"Taussig, Miss. Ruth",0,0,2,1,3,0.0,18.0
0,1,"Jarvis, Mr. John Denzil",1,0,0,126,3,7.225,47.0
1,0,"Frolicher-Stehli, Mr. Maxmillian",1,1,1,72,1,56.9292,60.0
0,2,"Gilinski, Mr. Eliezer",1,0,0,77,3,27.0,22.0
0,2,"Murdlin, Mr. Joseph",1,0,0,504,3,7.8958,0.0
0,2,"Rintamaki, Mr. Matti",1,0,0,643,3,42.4,35.0
1,0,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",0,1,0,446,1,8.05,52.0
0,2,"Elsbury, Mr. William James",1,0,0,521,3,26.55,47.0
0,2,"Bourke, Miss. Mary",0,0,2,426,2,15.55,0.0
0,1,"Chapman, Mr. John Henry",1,1,0,614,3,7.8958,37.0
0,2,"Van Impe, Mr. Jean Baptiste",1,1,1,302,3,30.5,36.0
1,1,"Leitch, Miss. Jessie Wills",0,0,0,152,3,41.5792,0.0
0,2,"Johnson, Mr. Alfred",1,0,0,562,3,153.4625,49.0
0,2,"Boulos, Mr. Hanna",1,0,0,189,1,31.275,0.0
1,0,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",1,1,0,572,1,7.05,49.0
1,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",0,2,1,139,3,15.5,24.0
0,2,"Slabenoff, Mr. Petco",1,0,0,354,3,7.75,0.0
0,0,"Harrington, Mr. Charles H",1,0,0,44,3,8.05,0.0
0,2,"Torber, Mr. Ernst William",1,0,0,422,3,65.0,44.0
1,0,"Homer, Mr. Harry (""Mr E Haven"")",1,0,0,8,1,14.4,35.0
0,2,"Lindell, Mr. Edvard Bengtsson",1,1,0,388,3,16.1,36.0
0,2,"Karaic, Mr. Milan",1,0,0,378,3,39.0,30.0
1,0,"Daniel, Mr. Robert Williams",1,0,0,48,3,10.5,27.0
1,1,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",0,1,2,622,1,14.4542,22.0
1,0,"Shutes, Miss. Elizabeth W",0,0,0,576,3,52.5542,40.0
0,2,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",0,1,5,328,3,15.7417,39.0
0,2,"Jardin, Mr. Jose Neto",1,0,0,626,3,7.8542,0.0
1,2,"Murphy, Miss. Margaret Jane",0,1,0,436,2,16.1,0.0
0,2,"Horgan, Mr. John",1,0,0,458,2,32.3208,0.0
0,2,"Brocklebank, Mr. William Alfred",1,0,0,423,3,12.35,35.0
1,1,"Herman, Miss. Alice",0,1,2,103,3,77.9583,24.0
0,2,"Danbom, Mr. Ernst Gilbert",1,1,1,326,3,7.8958,34.0
0,2,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",0,1,0,525,3,7.7333,26.0
1,1,"Becker, Miss. Marion Louise",0,2,1,111,3,30.0,4.0
0,1,"Gavey, Mr. Lawrence",1,0,0,249,3,7.0542,26.0
0,2,"Yasbeck, Mr. Antoni",1,1,0,185,1,30.5,27.0
1,0,"Kimball, Mr. Edwin Nelson Jr",1,1,0,54,3,0.0,42.0
1,2,"Nakid, Mr. Sahid",1,1,1,184,1,27.9,20.0
0,2,"Hansen, Mr. Henry Damsgaard",1,0,0,392,3,13.0,21.0
0,2,"Bowen, Mr. David John ""Dai""",1,0,0,486,3,7.925,21.0
0,0,"Sutton, Mr. Frederick",1,0,0,447,3,26.25,61.0
0,1,"Kirkland, Rev. Charles Leonard",1,0,0,101,2,39.6875,57.0
1,0,"Longley, Miss. Gretchen Fiske",0,0,0,69,3,16.1,21.0
0,2,"Bostandyeff, Mr. Guentcho",1,0,0,362,3,7.8542,26.0
0,2,"O'Connell, Mr. Patrick D",1,0,0,282,2,69.3,0.0
1,0,"Barkworth, Mr. Algernon Henry Wilson",1,0,0,214,3,27.9,51.0
0,2,"Lundahl, Mr. Johan Svensson",1,0,0,340,3,56.4958,32.0
1,0,"Stahelin-Maeglin, Dr. Max",1,0,0,68,1,19.2583,0.0
0,0,"Parr, Mr. William Henry Marsh",1,0,0,12,3,76.7292,9.0
0,2,"Skoog, Miss. Mabel",0,3,2,332,3,7.8958,28.0
1,1,"Davis, Miss. Mary",0,0,0,127,3,35.5,32.0
0,2,"Leinonen, Mr. Antti Gustaf",1,0,0,651,3,7.55,31.0
0,1,"Collyer, Mr. Harvey",1,1,1,545,3,7.55,41.0
0,2,"Panula, Mrs. Juha (Maria Emilia Ojala)",0,0,5,245,3,7.8958,0.0
0,2,"Thorneycroft, Mr. Percival",1,1,0,467,3,23.0,20.0
0,2,"Jensen, Mr. Hans Peder",1,0,0,401,3,8.4333,24.0
1,0,"Sagesser, Mlle. Emma",0,0,0,569,1,7.8292,2.0
0,2,"Skoog, Miss. Margit Elizabeth",0,3,2,332,3,6.75,0.0
1,2,"Foo, Mr. Choong",1,0,0,78,3,73.5,0.75
1,2,"Baclini, Miss. Eugenie",0,2,1,191,1,7.8958,48.0
1,0,"Harper, Mr. Henry Sleeper",1,1,0,575,1,15.5,19.0
0,2,"Cor, Mr. Liudevit",1,0,0,366,3,13.0,56.0
1,0,"Simonius-Blumer, Col. Oberst Alfons",1,0,0,67,1,113.275,0.0
0,2,"Willey, Mr. Edward",1,0,0,608,3,133.65,23.0
1,2,"Stanley, Miss. Amy Zillah Elsie",0,0,0,555,3,7.225,0.0
0,2,"Mitkoff, Mr. Mito",1,0,0,359,3,25.5875,18.0
1,1,"Doling, Miss. Elsie",0,0,1,114,3,7.4958,21.0
0,2,"Kalvik, Mr. Johannes Halvorsen",1,0,0,501,3,7.925,0.0
1,2,"O'Leary, Miss. Hanora ""Norah""",0,0,0,273,2,73.5,18.0
0,2,"Hegarty, Miss. Hanora ""Nora""",0,0,0,431,2,13.0,24.0
0,1,"Hickman, Mr. Leonard Mark",1,2,0,609,3,7.775,0.0
0,2,"Radeff, Mr. Alexander",1,0,0,361,3,8.05,32.0
0,2,"Bourke, Mrs. John (Catherine)",0,1,1,427,2,52.0,23.0
0,1,"Eitemiller, Mr. George Floyd",1,0,0,237,3,39.0,58.0
0,0,"Newell, Mr. Arthur Webster",1,0,2,408,1,52.0,50.0
1,0,"Frauenthal, Dr. Henry William",1,2,0,593,3,10.5,40.0
0,2,"Badt, Mr. Mohamed",1,0,0,169,1,13.0,47.0
0,0,"Colley, Mr. Edward Pomeroy",1,0,0,487,3,0.0,36.0
0,2,"Coleff, Mr. Peju",1,0,0,352,3,7.775,20.0
1,2,"Lindqvist, Mr. Eino William",1,1,0,647,3,8.05,32.0
0,1,"Hickman, Mr. Lewis",1,2,0,609,3,9.8417,25.0
0,1,"Butler, Mr. Reginald Fenton",1,0,0,120,3,46.9,0.0
0,2,"Rommetvedt, Mr. Knud Paust",1,0,0,252,3,8.1375,43.0
0,2,"Cook, Mr. Jacob",1,0,0,518,3,76.7292,0.0
1,0,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",0,1,0,97,3,9.225,40.0
1,1,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",0,1,1,236,3,46.9,31.0
0,0,"Davidson, Mr. Thornton",1,1,0,557,3,39.0,70.0
0,1,"Mitchell, Mr. Henry Michael",1,0,0,539,3,41.5792,31.0
1,1,"Wilhelms, Mr. Charles",1,0,0,142,3,39.6875,0.0
0,1,"Watson, Mr. Ennis Hastings",1,0,0,135,3,10.1708,18.0
0,2,"Edvardsson, Mr. Gustaf Hjalmar",1,0,0,389,3,7.7958,24.5
0,2,"Sawyer, Mr. Frederick Charles",1,0,0,290,3,57.0,18.0
